Clean_Text;Label
antisipasi omicron ganjar pusat ketat pintu masuk pantura post ganjarpranowo ganjar;netral
ban ges kait fakta asli tahu;netral
omicron indonesia lapor ketemu negara negara af;netral
omicron sengaja masukin jelang libur nataru cepat nyebar alat pcr menteri laris manis;negatif
perintah indonesia berangkat jemaah umrah arab saudi temu;netral
datang sars cov muncul omicron anggap bahaya ubah pro;netral
omicron larang mudik asn periode nataru;negatif
tes pcr antigen standar baku deteksi infeksi jenis tes efe;netral
berita omicron masuk berita ralat omicron masup indo;netral
kena omicron tnyata vaxx lengkap vaxx omicron efek vaxx solusi vax;netral
omicron deteksi indonesia;positif
omicron deteksi indonesia;positif
pasca manusia kaya zombie action thriller tonton drama baru;netral
sebar tingkat pesat dunia indonesia perintah;netral
jenis ul;netral
vaksinasi benua afrika keliru muncul sifat ubah mel;negatif
wakil gubernur jakarta ahmad riza patria imbau masyarakat kota waspada ancam mutasi baru;positif
otoritas sepakbola inggris fa putus tiada boxing day musim negara terse;netral
otoritas sepakbola inggris fa putus tiada boxing day musim negar;netral
inggris waspada masuk omicron afrika selatan negara otoritas sehat inggris;positif
inggris waspada masuk omicron afrika selatan negara otoritas sehat;positif
sebar tingkat pesat dunia indonesia perintah;positif
demi masyarakat waspada terap protokol;positif
ajar jerman temu tular bioskop risiko rendah lantar adany;netral
yuk pakai masker suka pakai masker vari;positif
yuk pakai masker suka pakai masker;positif
waspada negara dunia infeksi negara tetangga republik indonesia;positif
waspada negara dunia infeksi negara tetangga republik indonesia;positif
waspada negara dunia infeksi negara tetangga republik indonesia;positif
waspada negara dunia infeksi negara tetangga republik indonesia;positif
waspada vaksin lindung keluarga;positif
waspada negara dunia infeksi negara tetangga republik indonesia;positif
waspada negara dunia infeksi negara tetangga republik indonesia;positif
mohon maaf ulet bulu bilang pilih korban vaksin sud;negatif
korea selatan alami tingkat negara presiden korea selatan larang keras;netral
korea selatan alami tingkat negara presiden korea selatan larang;netral
ajar jerman temu tular bioskop risiko rendah lanta;netral
lansir data satgas jumat tambah infeksi indonesia;netral
iya happiness cerita kelar muncul peny;netral
tuju pilih kebiri kontol putus pelernya dipenjar;negatif
lansir data satgas jumat tambah infeksi indo;negatif
poin ajar muncul tangan indonesia;netral
poin ajar muncul tangan indonesia;netral
braet irang vaksin allah rencana dwngan inti jalannyg bnar;netral
web series kandung cerita bangun optimisme hidup hari pasuk babak;netral
perintah bijak khusus rangka cegah sebar raya natal;netral
bekas warga bekas kena ternyat;netral
bakteri manusia lihat;negatif
indonesia landai momentum emas cepat capai vaksinasi wilayah;positif
indonesia landai momentum emas cepat capai vaksinasi wilayah;positif
indonesia landai momentum emas cepat capai vaksinasi wilayah;positif
indonesia landai momentum emas cepat capai vaksinasi wilayah;positif
indonesia landai momentum emas cepat capai vaksinasi wilayah;positif
indonesia landai momentum emas cepat capai vaksinasi wilayah;positif
infografis yuk kenal mutasi sebab muncul;netral
infografis yuk kenal mutasi sebab muncul;netral
aktris korea selatan yoon eun hye kabar positif kena jenis omicron omicron;netral
protokol sehat kunci utama dasar cegah masuk mutasi sars cov;positif
masyarakat tolak demonstrasi buruh upaya tuntut naik upah minimum potensi timbul;netral
giat harmonisasi hubung tokoh agama tokoh masyarakat rangka tanggulang sebar covi;positif
minggu ln positif cocok inkubasi bawa;netral
indonesia lapor kamis pasien sembuh tambah;positif
muncul tular;netral
satu tugas satgas tangan wajib vaksinasi dosis lengkap salah syarat;positif
indonesia lapor kamis pasien sembuh;netral
alas marak mutasi mundur jura dunia tanggap prof;netral
darah langsung auto didih bilang akal sengaja diberitain;netral
ppkm panjang maksimal posko tangan kendali sebar;netral
malam libur raya;netral
badan sehat dunia who tingkat huni ruang inap rumah sakit rujuk pasien positif;positif
badan sehat dunia who tingkat huni ruang inap rumah sakit rujuk pasien positif;positif
terap disiplin protokol sehat ketat cegah disiplin prokes;positif
terap disiplin prokes ketat cegah disiplin prokes;positif
terap disiplin prokes ketat cegah disiplin prokes;positif
hati hati disiplin prokes;positif
periksa dokter gejala rasa influenza;positif
dasar menpanrb asn larang pergi daerah ata;netral
aplikasi konfirmasi kontak luncur aplikasi aplikasi berita;netral
wapada sebar;positif
wapada sebar;positif
respons nyata mantan wakil ketua partai gerindra arief poyuono aku dapat arief saa;netral
baca berita ginian trauma ipar mertua tinggal bareng krna suami sam;netral
cuti desember jelang;netral
muncul;netral
negeri indo kelar mana kaya lelah;netral
jenis nularnya;netral
sebar omicron indonesia singapura malaysia lapor;positif
dunia global heboh muncul mutasi nama omicron tentun;positif
antisipasi masuk omicron mene;netral
media sosial heboh pesan beranta informasi omicron;positif
negara konfirmasi ada omicron perintah ambil langkah;positif
perintah indonesia berangkat jamaah umrah arab saudi temu;netral
sebab sars cov alami mutasi bentuk terde;netral
respons nyata mantan wakil ketua partai gerindra arief poyuono aku dapat;netral
ttdk selesai tambah varianyg kebal vaksin akar;negatif
jaga bersih aktivitas rumah;positif
waspada kawan indonesia hasil lewat gelombang seri seri lengah;netral
ahli masyarakat disiplin terap protokol sehat prokes cegah tular mutas;positif
jaga bersih aktivitas rumah selai;positif
hadap tantang timbul omicron tiongkok pegang;netral
omicron sumber;netral
tahu dunia heboh muncul omicron puan;netral
kepala bidang bina prestasi pp pbsi rionny mainaky ambil risi;netral
putus mundur ambil ketua pp pbsi agung firman sampurna masuk urus latih;netral
rabu siang matahari terik panas langit biru bersih zuhur moga pelbagai;netral
kepala bidang bina prestasi pp pbsi rionny mainaky ambil;netral
putus mundur ambil ketua pp pbsi agung firman sampurna masuk urus latih;netral
rabu siang matahari terik panas langit biru bersih zuhur moga pelbagai;netral
waspada omicron patuh protokol sehat;positif
ajang bwf world championship sejati gelar huelva spanyol desember dala;netral
kurang mobilitas jaga protokol sehat ketat kurang sebar har;positif
putus ambil omicron negara menj;netral
takut khawatir masyarakat kian tingkat iring muncul ancam;negatif
kurang mobilitas jaga protokol sehat ketat kurang sebar;positif
salaminformasi sebab sars cov alami mutasi bentuk bar;netral
baca berita jing batal waspada masuk;negatif
pbsi ngeluarin statement team ina wdn bwc alas takut variant kemarin;netral
pbsi kirim atlet huelva dana alas hindar sebar;netral
waspada sebar omicron patuh protokol sehat;positif
waspada sebar omicron patuh protokol sehat;positif
waspada omicron patuh protokol sehat;positif
waspada sebar omicron patuh protokol sehat;positif
waspada sebar omicron patuh protokol sehat;positif
netijen indonesia pbsi wdn wbc ribut alsesan sanasini atlet djarum berangkat menpora dana babibu;netral
tim bulutangkis indonesia putus mundur bwf world championship juara dunia;netral
tim bulu tangkis indonesia resmi mundur juara dunia bulu tangkis spanyol lindung;netral
tim bulu tangkis indonesia resmi mundur juara dunia bulu tangkis spanyol mel;netral
waspada omicron patuh protokol sehat;positif
pbsi kirim atlet huelva dana alas hindar sebar;netral
pergi time buka taknak ramai tinggal tacod;negatif
waspada omicron patuh protokol sehat;positif
waspada omicron patuh protokol sehat;positif
sebar omicron timbang utama tim bulu tangkis indonesia mundur kej;negatif
ngeremehin main reasonnya;netral
saudara natal sebar natal;netral
member cakap safety handglove double mask double danger;netral
statement yakk anak ciumbrella keluyur;netral
putus ambil ketua pp pbsi agung firman sampurna jaga selamat main mendapa;netral
waspada kawan indonesia hasil lewat gelombang seri seri;netral
hadir omicron laku;netral
sebab sars cov alami mutasi bentuk deteksi;netral
post jelang peryaan natal bupati kendal masyarakat waspada;positif
simpen jelang mudik idul fitri keluarin pp;netral
perintah resmi tetap laku batas giat masyarakat ppkm level daerah indones;positif
rumor tim badminton ina batal bwc huelva spanyol kakak wid alas;netral
juru bicara vaksinasi menteri sehat siti nadia tarmizi protokol sehat;netral
saudara natal sebar natal tah;netral
karyawan lbp marketing ngusulin ideu cemerla;netral
dasar data satgas tangan positif sebar provinsi;netral
dasar data satgas tangan positif sebar provin;netral
juru bicara vaksinasi menteri sehat siti nadia tarmizi protokol sehat;positif
who umum omicron mutasi istimewa idn channel;netral
perintah resmi tetap laku batas giat masyarakat ppkm level daerah indo;positif
barcelona madrid batal tanding jis gerombol makhluk oddj neng baca judul rit alasanny;netral
lebaran islam laku ppkm level cuan lhaaaa;netral
was was nie alas perintah tb lonjak;netral
vaksinasi vaksin platform beda pfizer moderna mrna vektor astrazenec;positif
negara lapor akibat teliti;netral
sars cov ubah mutasi;netral
repost omicron world health organization who vari;positif
ppkm level upaya cegah omicron nataru ppkm;positif
ppkm level upaya cegah omicron nataru ppkm;positif
pulau cook lapor deteksi anak laki;netral
simpul rakyat malaysia waspada lindung;netral
pulau cook lapor deteksi;netral
tular waspada capai indonesia waspada sebar;positif
who desak asia pasifik waspada lonjak picu omicron waspada sebar coron;netral
pulau cook lapor deteksi;netral
sebab sars cov alami mutasi bentuk terde;netral
presiden jokowi aku khawatir situasi hari indonesia alami tingkat;positif
wall street kuat senin kepala nasihat sehat gedung puti;netral
cepat vaksinasi wujud herd imunity jemput bola calon serta perintah menja;positif
sebentar masuk natal ganti masyarakat imbau rumah;netral
disiplin protokol sehat netty prasetiyani anggota komisi ix dpr seg;netral
presiden jokowi aku khawatir situasi hari indonesia alami peni;positif
berangkat kerja update berita sebar omnicron protokol sehat gu;netral
gg bahaya omicron gg sehat mengoptimalk;netral
pulau cook lapor deteksi;netral
pulau cook lapor deteksi;netral
cepat vaksinasi wujud herd imunity jemput bola calon serta perintah;positif
hindar mudik pergi libur natal nataru hindar sebar;positif
spanyol selamat;netral
otoritas palestina kirim sampel rumah sakit israel uji la;netral
muncul mutasi upaya tahan hidup sesuai dir;netral
waspada sebar omicron yuk vaksinyuk taat prokes lawan;positif
waspada sebar omicron yuk vaksinyuk taat prokes lawan;positif
wakil gubernur jakarta ahmad riza patria vaksinasi anak;netral
indonesia landai momentum emas cepat capai vaksinasi wilayah;positif
indonesia landai momentum emas cepat capai vaksinasi wilayah;positif
indonesia landai momentum emas cepat capai vaksinasi wilayah;positif
indonesia landai momentum emas cepat capai vaksinasi wilayah;positif
indonesia landai momentum emas cepat capai vaksinasi wilayah;positif
indonesia landai momentum emas cepat capai vaksinasi wilayah;positif
indonesia landai momentum emas cepat capai vaksinasi wilayah;positif
ohhh doa cancel je laa dengar masuk moga dar;netral
tepat latar wabah selesai;netral
ehhhh tipe baruu lohh ditemuin hati - hati anakk jaga kemarin;netral
peran vaksinasi cegah tular nyata men;positif
terbang korea ketat;netral
cepat vaksinasi wujud herd imunity jemput bola calon serta perintah sol;positif
hadeeeehh nama omnicron;netral
peran vaksinasi cegah tular nyata;netral
cepat vaksinasi wujud herd imunity jemput bola calon serta perintah;netral
gara pikir vaksin flu tahun tarik vaksin;negatif
who tetap omicron salah ancam waspada masyarakat;netral
indonesia hantu omicron nilai bahaya delta;netral
mutasi hasil alami mutasi bentuk memper;netral
omicron hantu negara dunia ancam;netral
omicron hantu negara dunia ancam;netral
negara lapor akibat teliti;netral
sars cov ubah mutasi;netral
omicron sorot global salah upaya tin;netral
waspada disiplin protokol sehat;positif
presiden jokowi waspada sebar bahaya disipl;positif
magelang bupati magelang zaenal arifin imbau masyarakat waspada sebar yai;positif
waspada sebar disiplin protokol sehat;positif
ganjar pranowo curah perhati kendali indonesia men;netral
panik elinglanwaspada saudara muncul nama omicron pemerin;netral
jelang raya natal perintah pantau kondisi kendali nasional inter;positif
dengar omricon yuk vaksin lindung;positif
waspada omicron masuk kawasan asean waspada sebar omicron;positif
omicron world health organization who omicron pert;positif
update bal desember tambah sembuh tribun bal;netral
cegah masukny awas tumpang negeri darat bandara soetta;netral
update bal desember tambah sembuh;netral
sebab sars cov alami mutasi bentuk terde;netral
omicron salah tular salah cepat dasar terang wh;netral
